user_agent
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; D6643) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO G(6) PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.89 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; U; ANDROID 9; PT-BR; REDMI NOTE 7 BUILD/PKQ1.180904.001) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) VERSION/4.0 CHROME/71.0.3578.141 MOBILE SAFARI/537.36 XIAOMI/MIUIBROWSER/10.9.7-G"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-G570M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; U; ANDROID 9; PT-BR; MI 8 BUILD/PKQ1.180729.001) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) VERSION/4.0 CHROME/71.0.3578.141 MOBILE SAFARI/537.36 XIAOMI/MIUIBROWSER/10.9.7-G"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-C5000) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A305GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO G(6) PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_4 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) CRIOS/76.0.3809.81 MOBILE/15E148 SAFARI/605.1"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.1; MOTO G (5S) PLUS) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1; WOW64; RV:46.0) GECKO/20100101 FIREFOX/46.0"
"MOZILLA/5.0 (WINDOWS NT 6.1) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/68.0.3440.75 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J701M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.89 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_4 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) GSA/80.0.262003652 MOBILE/16G77 SAFARI/604.1"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; MOTO G (5)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTOROLA ONE VISION) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G970F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTOROLA ONE) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-A530F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SAMSUNG SM-J400M BUILD/PPR1.180610.011) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J415G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 10.0; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/75.0.3770.142 SAFARI/537.36 OPR/62.0.3331.116"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J701F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5S)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; XT1635-02) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MI 9) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A750G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/75.0.3770.143 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J810M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 6.0; LG-K430) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1; RV:56.0) GECKO/20100101 FIREFOX/56.0"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5S) PLUS) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 10.0; WOW64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.100 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A920F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G9600) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; REDMI NOTE 7) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/75.0.3770.143 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO X4) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J701M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; SM-J710MN BUILD/NRD90M; WV) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) VERSION/4.0 CHROME/73.0.3683.90 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J530G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J600GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO Z2 PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J610F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; MS50L) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/75.0.3770.101 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.1; ASUS_Z01KD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SAMSUNG SM-J600GT BUILD/PPR1.180610.011) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G611MT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-J600GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SAMSUNG SM-G935F BUILD/R16NW) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; SM-J700M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPAD; CPU OS 10_3_4 LIKE MAC OS X) APPLEWEBKIT/603.3.8 (KHTML, LIKE GECKO) VERSION/10.0 MOBILE/14G61 SAFARI/602.1"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J415G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SAMSUNG SM-P585M BUILD/M1AJQ) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 SAFARI/537.36"
"MOZILLA/5.0 (IPAD; CPU OS 12_4 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) VERSION/12.1.2 MOBILE/15E148 SAFARI/604.1"
"MOZILLA/5.0 (MOBILE; WINDOWS PHONE 8.1; ANDROID 4.0; ARM; TRIDENT/7.0; TOUCH; RV:11.0; IEMOBILE/11.0; MICROSOFT; RM-1109) LIKE IPHONE OS 7_0_3 MAC OS X APPLEWEBKIT/537 (KHTML, LIKE GECKO) MOBILE SAFARI/537"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-A520F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_3_1 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) GSA/80.0.262003652 MOBILE/16F203 SAFARI/604.1"
"MOZILLA/5.0 (LINUX; ANDROID 6.0; MOTOG3-TE) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/75.0.3770.101 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (MACINTOSH; INTEL MAC OS X 10_12_6) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) VERSION/12.1.1 SAFARI/605.1.15"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-N9600) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J701M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SAMSUNG SM-G975F BUILD/PPR1.180610.011) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MI A2) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G9650) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1; WOW64; RV:60.0) GECKO/20100101 FIREFOX/60.0"
"MOZILLA/5.0 (LINUX; ANDROID 9; ASUS_X00QD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5) PLUS) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.3) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.100 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A705MN) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/71.0.3578.99 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; LG-M320) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SAMSUNG SM-G970F BUILD/PPR1.180610.011) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_3 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) GSA/78.0.257670029 MOBILE/15E148 SAFARI/605.1"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO E5) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 10.0; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/70.0.3538.102 SAFARI/537.36 EDGE/18.18362"
"MOZILLA/5.0 (WINDOWS NT 6.1; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTOROLA ONE) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO E5 PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G955F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J600GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; ASUS_Z01KD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-G570M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MI 8 LITE) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 10.0; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/54.0.2840.99 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO X4) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTOROLA ONE VISION) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; LG-M320) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A305GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; ASUS_X00QD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 10_3_3 LIKE MAC OS X) APPLEWEBKIT/603.1.30 (KHTML, LIKE GECKO) GSA/68.0.234683655 MOBILE/14G60 SAFARI/602.1"
"MOZILLA/5.0 (LINUX; ANDROID 6.0; LG-K430) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; ASUS_A001D) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.3; WIN64; X64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J415G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO Z3 PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO Z2 PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5S)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/73.0.3683.75 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/58.0.2988.0 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-G570M BUILD/R16NW; WV) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) VERSION/4.0 CHROME/76.0.3809.132 MOBILE SAFARI/537.36 [FB_IAB/FB4A;FBAV/236.0.0.40.117;]"
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; D6643) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SAMSUNG SM-J701MT BUILD/PPR1.180610.011) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) SAMSUNGBROWSER/9.4 CHROME/67.0.3396.87 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 4.2.2; GT-I9063T BUILD/JDQ39) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/68.0.3440.91 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO G(6)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO G(6) PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J701MT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.2; LM-X410.F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-G9600) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.111 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-J610F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.3; WOW64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; MOTO G(6)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5S)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 10.0; WIN64; X64; RV:68.0) GECKO/20100101 9M83EV94-59 FIREFOX/68.0"
"MOZILLA/5.0 (WINDOWS NT 6.3) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (WINDOWS NT 6.1; WOW64) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO G(6) PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5) PLUS) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (MACINTOSH; INTEL MAC OS X 10_14_6) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) VERSION/12.1.2 SAFARI/605.1.15"
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; SM-G532MT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_4_1 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) VERSION/12.1.2 MOBILE/15E148 SAFARI/604.1"
"MOZILLA/5.0 (WINDOWS NT 10.0) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.1; ASUS_Z01KD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G975F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; ASUS_X00ADA) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 6.0.1; SM-J500M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-A600GN) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; SM-J600GT) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_4 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) CRIOS/76.0.3809.123 MOBILE/15E148 SAFARI/605.1"
"MOZILLA/5.0 (IPAD; CPU OS 12_3 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) CRIOS/76.0.3809.123 MOBILE/15E148 SAFARI/605.1"
"MOZILLA/5.0 (LINUX; ANDROID 9; MOTO G(7) PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J701M) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.0.0; ASUS_Z01KD) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; SM-G9600) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J530G) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; SM-J701F) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.1; MOTO G PLAY) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.0; MOTO G (4)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 9; REDMI S2) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (LINUX; ANDROID 7.1.1; MOTO E (4)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.89 MOBILE SAFARI/537.36"
"MOZILLA/5.0 (IPHONE; CPU IPHONE OS 12_3 LIKE MAC OS X) APPLEWEBKIT/605.1.15 (KHTML, LIKE GECKO) GSA/81.0.264749124 MOBILE/15E148 SAFARI/605.1"
"MOZILLA/5.0 (LINUX; ANDROID 8.1.0; MOTO G (5)) APPLEWEBKIT/537.36 (KHTML, LIKE GECKO) CHROME/76.0.3809.132 MOBILE SAFARI/537.36"
